type,breed,age_months,weight,health_status,vaccinated,country,price
Cat,Domestic Short Hair,43,4.07,1,1,England,359.2
Cat,Domestic Short Hair,25,4.56,2,1,USA,345.56
Cat,Domestic Short Hair,3,5.12,2,1,England,548.76
Cat,Domestic Short Hair,18,4.79,1,1,England,389.61
Cat,Domestic Short Hair,8,5.27,0,0,England,365.47
Cat,Domestic Short Hair,43,4.97,1,1,England,369.55
Cat,Domestic Short Hair,11,4.47,2,1,USA,428.73
Cat,Domestic Short Hair,48,3.83,1,1,England,316.88
Cat,Domestic Short Hair,16,4.92,1,1,England,406.58
Cat,Domestic Short Hair,57,4.06,1,0,USA,255.65
Cat,Domestic Short Hair,43,4.1,2,1,USA,361.79
Cat,Domestic Short Hair,6,3.71,1,1,USA,358.02
Cat,Domestic Short Hair,14,4.78,1,1,USA,399.56
Cat,Domestic Short Hair,14,5.01,1,1,England,353.95
Cat,Domestic Short Hair,14,4.05,2,1,USA,410.86
Cat,Domestic Short Hair,5,4.2,2,1,England,510.53
Cat,Domestic Short Hair,7,4.26,2,1,USA,479.59
Cat,Domestic Short Hair,7,4.09,1,0,USA,391.07
Cat,Domestic Short Hair,25,3.91,1,1,USA,326.29
Cat,Domestic Short Hair,32,3.64,1,1,England,348.96
Cat,Domestic Short Hair,8,4.99,0,1,USA,399.25
Cat,Domestic Short Hair,17,4.4,2,1,England,425.45
Cat,Domestic Short Hair,21,4.59,1,1,USA,381.67
Cat,Domestic Short Hair,5,3.73,2,1,USA,512.92
Cat,Domestic Short Hair,17,4.1,1,1,USA,380.02
Cat,Domestic Short Hair,6,4.18,1,1,England,427.05
Cat,Domestic Short Hair,16,3.79,1,1,USA,356.98
Cat,Domestic Short Hair,37,5.12,1,1,England,303.81
Cat,Domestic Short Hair,58,3.85,2,1,England,418.35
Cat,Domestic Short Hair,4,4.47,1,1,USA,409.14
Cat,Domestic Short Hair,16,3.99,2,1,USA,419.26
Cat,Domestic Short Hair,5,4.68,0,1,USA,449.3
Cat,Domestic Short Hair,6,3.8,0,1,USA,338.92
Cat,Domestic Short Hair,31,4.11,2,1,USA,362.69
Cat,Domestic Short Hair,11,3.75,1,1,USA,376.52
Cat,Domestic Short Hair,44,4.27,2,0,USA,337.88
Cat,Domestic Short Hair,55,4.86,1,1,USA,351.75
Cat,Domestic Short Hair,9,4.96,2,1,USA,453.33
Cat,Domestic Short Hair,7,5.27,0,1,USA,337.12
Cat,Domestic Short Hair,15,4.23,2,1,USA,361.01
Cat,Domestic Short Hair,29,4.46,1,1,USA,284.25
Cat,Domestic Short Hair,24,3.84,0,1,England,331.31
Cat,Domestic Short Hair,3,3.93,1,0,USA,444.69
Cat,Domestic Short Hair,11,4.7,2,1,England,440.7
Cat,Domestic Short Hair,23,5.22,1,1,England,404.68
Cat,Domestic Short Hair,21,5.18,1,1,USA,317.14
Cat,Domestic Short Hair,17,4.57,0,1,England,379.76
Cat,Domestic Short Hair,21,4.83,0,1,England,385.78
Cat,Domestic Short Hair,52,4.58,1,1,England,315.46
Cat,Domestic Short Hair,17,4.59,2,0,England,440.12
Cat,Domestic Short Hair,24,3.71,1,1,USA,272.9
Cat,Domestic Short Hair,10,4.65,1,1,England,463.63
Cat,Domestic Short Hair,10,4.35,2,1,England,428.0
Cat,Domestic Short Hair,5,5.39,1,1,USA,439.41
Cat,Domestic Short Hair,27,4.27,1,1,USA,343.84
Cat,Domestic Short Hair,31,5.35,2,1,USA,370.54
Cat,Domestic Short Hair,4,4.73,1,1,England,485.28
Cat,Domestic Short Hair,22,4.24,1,1,USA,403.84
Cat,Domestic Short Hair,37,3.75,2,1,USA,319.36
Cat,Domestic Short Hair,6,4.94,2,1,England,433.25
Cat,Domestic Short Hair,6,4.41,2,1,England,431.95
Cat,Domestic Short Hair,3,4.35,1,0,USA,396.05
Cat,Domestic Short Hair,11,4.08,1,1,USA,412.78
Cat,Domestic Short Hair,9,3.89,1,1,USA,364.53
Cat,Domestic Short Hair,4,4.15,1,1,USA,493.35
Cat,Domestic Short Hair,10,4.59,1,1,USA,424.73
Cat,Domestic Short Hair,22,4.2,2,1,England,466.95
Cat,Domestic Short Hair,18,5.07,1,1,USA,395.0
Cat,Domestic Short Hair,19,3.61,2,1,USA,369.48
Cat,Domestic Short Hair,49,4.57,1,1,USA,293.55
Cat,Domestic Short Hair,2,3.87,2,1,USA,484.08
Cat,Domestic Short Hair,37,4.43,2,0,USA,303.47
Cat,Domestic Short Hair,8,4.64,0,1,England,435.66
Cat,Domestic Short Hair,30,5.14,1,0,USA,259.96
Cat,Domestic Short Hair,5,4.01,2,1,USA,498.06
Cat,Domestic Short Hair,31,4.72,2,1,USA,321.91
Cat,Domestic Short Hair,22,4.42,1,1,England,393.22
Cat,Domestic Short Hair,10,5.3,1,1,England,455.52
Cat,Domestic Short Hair,36,5.05,1,0,USA,289.87
Cat,Domestic Short Hair,10,5.16,1,1,England,434.12
Cat,Domestic Short Hair,24,4.74,0,0,USA,250.5
Cat,Domestic Short Hair,25,4.99,0,1,USA,242.24
Cat,Domestic Short Hair,2,4.49,0,1,USA,427.7
Cat,Domestic Short Hair,11,4.51,0,1,USA,379.14
Cat,Domestic Short Hair,19,4.23,2,1,England,455.89
Cat,Domestic Short Hair,21,4.76,1,1,England,418.3
Cat,Domestic Short Hair,57,3.89,2,1,England,351.39
Cat,Domestic Short Hair,2,5.37,1,1,England,454.64
Cat,Domestic Short Hair,4,5.01,2,1,USA,473.31
Cat,Domestic Short Hair,10,4.24,1,0,USA,328.12
Cat,Domestic Short Hair,43,3.88,2,1,England,425.3
Cat,Domestic Short Hair,53,5.24,2,1,USA,344.43
Cat,Domestic Short Hair,33,5.37,0,1,USA,291.25
Cat,Domestic Short Hair,41,5.32,1,0,England,268.69
Cat,Domestic Short Hair,9,4.25,1,1,England,457.39
Cat,Domestic Short Hair,6,4.51,1,1,USA,408.24
Cat,Domestic Short Hair,14,3.74,2,1,England,447.71
Cat,Domestic Short Hair,14,4.07,2,1,England,419.95
Cat,Domestic Short Hair,28,4.67,1,1,England,356.25
Cat,Domestic Short Hair,40,4.13,2,1,USA,360.18
Cat,Domestic Short Hair,13,5.02,2,0,USA,417.26
Cat,Domestic Short Hair,7,3.86,1,1,USA,418.49
Cat,Domestic Short Hair,20,4.41,1,1,USA,394.88
Cat,Domestic Short Hair,20,3.83,0,1,England,392.84
Cat,Domestic Short Hair,23,5.04,0,1,England,344.47
Cat,Domestic Short Hair,17,3.71,2,1,USA,440.73
Cat,Domestic Short Hair,33,5.07,1,1,England,322.51
Cat,Domestic Short Hair,60,4.45,2,1,USA,370.33
Cat,Domestic Short Hair,26,4.03,2,1,USA,358.83
Cat,Domestic Short Hair,13,4.76,2,0,USA,396.26
Cat,Domestic Short Hair,9,4.1,2,1,England,495.68
Cat,Domestic Short Hair,7,4.11,2,1,USA,439.62
Cat,Domestic Short Hair,17,5.34,0,1,USA,363.71
Cat,Domestic Short Hair,33,3.82,1,1,USA,357.81
Cat,Domestic Short Hair,12,4.5,2,1,USA,362.35
Cat,Domestic Short Hair,5,4.14,1,1,England,479.07
Cat,Domestic Short Hair,7,4.7,1,0,England,428.81
Cat,Domestic Short Hair,20,4.67,2,1,USA,435.45
Cat,Domestic Short Hair,2,4.48,2,1,England,498.42
Cat,Domestic Short Hair,3,3.79,1,1,England,465.76
Cat,Domestic Short Hair,49,5.21,1,1,England,333.61
Cat,Domestic Short Hair,5,3.74,1,1,England,456.73
Cat,Domestic Short Hair,2,4.93,2,1,England,495.16
Cat,Domestic Short Hair,38,3.71,1,1,England,355.0
Cat,Domestic Short Hair,14,4.09,2,0,England,447.67
Cat,Domestic Short Hair,2,5.02,0,1,USA,461.9
Cat,Domestic Short Hair,14,4.36,1,1,USA,365.61
Cat,Domestic Short Hair,22,4.92,1,1,England,374.42
Cat,Domestic Short Hair,45,4.31,2,0,England,333.22
Cat,Domestic Short Hair,4,4.16,2,1,USA,516.32
Cat,Domestic Short Hair,11,5.24,2,1,USA,444.53
Cat,Domestic Short Hair,10,4.32,2,1,England,460.21
Cat,Domestic Short Hair,12,4.08,1,1,USA,365.81
Cat,Domestic Short Hair,37,4.37,0,1,USA,242.85
Cat,Domestic Short Hair,25,3.8,1,1,England,344.52
Cat,Domestic Short Hair,40,4.92,0,1,USA,284.46
Cat,Domestic Short Hair,16,5.28,0,1,England,393.5
Cat,Domestic Short Hair,29,4.96,1,1,England,302.56
Cat,Domestic Short Hair,10,4.6,2,1,England,472.36
Cat,Domestic Short Hair,9,3.92,1,0,USA,381.03
Cat,Domestic Short Hair,16,5.03,2,1,England,464.75
Cat,Domestic Short Hair,37,4.92,1,0,USA,320.62
Cat,Domestic Short Hair,53,4.71,0,1,England,292.29
Cat,Domestic Short Hair,57,4.62,1,1,England,331.14
Cat,Domestic Short Hair,29,3.81,1,1,USA,343.82
Cat,Domestic Short Hair,49,3.78,2,1,USA,343.27
Cat,Domestic Short Hair,44,3.73,2,1,England,393.21
Cat,Domestic Short Hair,58,3.6,2,0,USA,297.81
Cat,Domestic Short Hair,16,4.55,0,1,USA,302.68
Cat,Domestic Short Hair,2,4.32,0,1,USA,387.71
Cat,Domestic Short Hair,45,5.19,1,1,USA,315.4
Cat,Domestic Short Hair,41,4.33,1,1,England,341.88
Cat,Domestic Short Hair,17,4.58,2,1,USA,407.52
Cat,Domestic Short Hair,21,5.12,1,0,England,371.17
Cat,Domestic Short Hair,18,4.8,1,1,England,403.99
Cat,Domestic Short Hair,2,4.61,1,1,USA,426.78
Cat,Domestic Short Hair,9,4.83,2,1,USA,415.64
Cat,Domestic Short Hair,4,3.86,2,1,USA,534.41
Cat,Domestic Short Hair,32,5.38,0,1,England,309.23
Cat,Domestic Short Hair,30,4.5,1,1,USA,346.57
Cat,Domestic Short Hair,26,5.37,2,1,England,364.26
Cat,Domestic Short Hair,4,4.83,0,1,USA,402.91
Cat,Domestic Short Hair,56,3.8,1,1,USA,290.72
Cat,Domestic Short Hair,6,4.61,1,1,USA,400.91
Cat,Domestic Short Hair,9,5.1,2,1,USA,424.2
Cat,Domestic Short Hair,37,5.3,0,0,England,268.13
Cat,Domestic Short Hair,49,3.61,2,1,England,386.16
Cat,Domestic Short Hair,45,4.53,1,0,England,293.02
Cat,Domestic Short Hair,7,4.33,2,1,England,469.78
Cat,Domestic Short Hair,56,5.3,2,1,England,349.28
Cat,Domestic Short Hair,57,5.3,1,1,USA,332.65
Cat,Domestic Short Hair,39,4.91,2,0,England,386.32
Cat,Domestic Short Hair,57,4.72,1,1,England,302.87
Cat,Domestic Short Hair,23,4.36,2,1,England,457.05
Cat,Domestic Short Hair,3,4.89,1,1,England,490.74
Cat,Domestic Short Hair,14,4.06,1,1,USA,322.8
Cat,Domestic Short Hair,9,4.91,1,0,USA,319.55
Cat,Domestic Short Hair,8,4.77,1,1,England,421.77
Cat,Domestic Short Hair,22,4.03,0,1,USA,364.72
Cat,Domestic Short Hair,38,5.26,0,1,USA,254.92
Cat,Domestic Short Hair,7,4.39,2,0,USA,417.76
Cat,Domestic Short Hair,9,4.8,2,1,USA,392.99
Cat,Domestic Short Hair,36,3.62,0,1,USA,261.68
Cat,Domestic Short Hair,16,3.82,0,1,USA,298.69
Cat,Domestic Short Hair,44,4.09,1,0,USA,314.4
Cat,Domestic Short Hair,16,5.3,2,1,England,438.45
Cat,Domestic Short Hair,12,4.48,0,1,USA,342.0
Cat,Domestic Short Hair,6,3.76,1,1,England,418.27
Cat,Domestic Short Hair,14,4.49,1,0,USA,318.33
Cat,Domestic Short Hair,48,4.81,2,1,England,411.88
Cat,Domestic Short Hair,32,4.81,2,1,England,394.98
Cat,Domestic Short Hair,3,4.07,1,1,USA,480.42
Cat,Domestic Short Hair,11,5.06,2,1,England,483.53
Cat,Domestic Short Hair,9,4.9,2,1,England,504.9
Cat,Domestic Short Hair,44,4.88,0,0,USA,299.28
Cat,Domestic Short Hair,9,3.72,2,0,England,443.94
Cat,Domestic Short Hair,27,4.57,2,1,England,348.38
Cat,Domestic Short Hair,44,5.27,2,0,USA,341.77
Cat,Domestic Short Hair,15,4.7,1,1,USA,391.02
Cat,Domestic Short Hair,10,5.37,2,1,USA,406.12
Cat,Domestic Short Hair,51,4.97,0,1,USA,315.24
Cat,Domestic Short Hair,13,4.69,2,1,USA,411.22
Cat,Domestic Short Hair,32,4.12,1,1,USA,323.51
Cat,Domestic Short Hair,24,4.65,0,1,England,279.07
Cat,Domestic Short Hair,6,4.4,0,1,USA,371.24
Cat,Domestic Short Hair,33,3.64,1,0,England,281.68
Cat,Domestic Short Hair,4,3.84,1,0,USA,442.35
Cat,Domestic Short Hair,7,4.76,2,1,USA,461.72
Cat,Domestic Short Hair,21,4.6,2,1,England,393.88
Cat,Domestic Short Hair,36,3.84,2,1,USA,371.3
Cat,Domestic Short Hair,10,5.02,1,1,England,436.76
Cat,Domestic Short Hair,38,4.57,2,1,England,382.5
Cat,Domestic Short Hair,46,3.87,2,1,USA,372.05
Cat,Domestic Short Hair,5,4.08,1,1,USA,468.28
Cat,Domestic Short Hair,3,5.15,1,1,England,478.79
Cat,Domestic Short Hair,15,4.54,2,1,England,419.09
Cat,Domestic Short Hair,59,4.3,1,1,USA,358.86
Cat,Domestic Short Hair,23,4.95,2,1,England,459.76
Cat,Domestic Short Hair,36,5.28,0,1,USA,246.62
Cat,Domestic Short Hair,23,5.22,2,1,England,441.74
Cat,Domestic Short Hair,11,5.24,2,1,USA,439.53
Cat,Domestic Short Hair,16,4.38,2,1,England,467.87
Cat,Domestic Short Hair,21,5.29,2,1,England,471.19
Cat,Domestic Short Hair,20,5.09,2,1,USA,377.75
Cat,Domestic Short Hair,3,4.62,1,1,England,517.42
Cat,Domestic Short Hair,39,5.14,0,1,USA,325.43
Cat,Domestic Short Hair,13,3.83,2,1,USA,385.65
Cat,Domestic Short Hair,23,4.05,2,0,England,447.79
Cat,Domestic Short Hair,27,4.91,0,1,USA,260.22
Cat,Domestic Short Hair,49,3.72,1,1,England,304.83
Cat,Domestic Short Hair,37,4.08,1,1,USA,335.08
Cat,Domestic Short Hair,30,3.74,2,1,USA,359.77
Cat,Domestic Short Hair,9,4.23,1,1,USA,400.97
Cat,Domestic Short Hair,45,3.62,2,1,England,420.06
Cat,Domestic Short Hair,8,4.31,1,1,USA,376.37
Cat,Domestic Short Hair,59,4.69,1,1,England,362.57
Cat,Domestic Short Hair,50,5.13,1,1,England,364.29
Cat,Domestic Short Hair,14,3.9,0,0,England,305.22
Cat,Domestic Short Hair,11,4.85,1,1,England,451.0
Cat,Domestic Short Hair,13,4.45,2,1,USA,401.71
Cat,Domestic Short Hair,14,5.29,2,1,USA,397.05
Cat,Domestic Short Hair,56,5.4,1,1,England,374.51
Cat,Domestic Short Hair,22,4.71,2,1,England,436.87
Cat,Domestic Short Hair,9,5.35,2,1,England,447.68
Cat,Domestic Short Hair,9,3.97,1,1,USA,370.66
Cat,Domestic Short Hair,20,4.05,2,0,England,394.89
Cat,Domestic Short Hair,38,4.15,1,1,USA,346.35
Cat,Domestic Short Hair,16,4.13,2,1,England,433.99
Cat,Domestic Short Hair,21,4.07,1,1,USA,381.22
Cat,Domestic Short Hair,9,3.91,0,1,USA,319.36
Cat,Domestic Short Hair,2,4.88,0,1,USA,445.92
Cat,Domestic Short Hair,22,4.5,0,0,England,293.26
Cat,Domestic Short Hair,57,3.87,2,1,USA,386.54
Cat,Domestic Short Hair,4,3.67,1,0,England,454.54
Cat,Domestic Short Hair,49,5.1,0,1,England,285.8
Cat,Domestic Short Hair,16,4.21,1,1,USA,353.6
Cat,Domestic Short Hair,21,5.33,1,1,USA,377.92
Cat,Domestic Short Hair,26,4.36,1,1,USA,336.16
Cat,Domestic Short Hair,5,3.73,1,1,England,516.31
Cat,Domestic Short Hair,12,5.18,2,1,England,434.42
Cat,Domestic Short Hair,54,5.17,1,1,USA,329.31
Cat,Domestic Short Hair,26,4.17,1,0,USA,261.9
Cat,Domestic Short Hair,14,5.16,2,1,USA,436.83
Cat,Domestic Short Hair,28,4.83,1,1,USA,280.35
Cat,Domestic Short Hair,18,3.69,2,1,England,479.53
Cat,Domestic Short Hair,30,3.64,1,1,USA,274.37
Cat,Domestic Short Hair,10,4.87,2,1,England,486.79
Cat,Domestic Short Hair,44,4.49,0,1,USA,247.15
Cat,Domestic Short Hair,10,3.94,1,1,England,407.05
Cat,Domestic Short Hair,2,4.71,1,1,England,526.63
Cat,Domestic Short Hair,35,5.38,1,1,USA,354.16
Cat,Domestic Short Hair,29,4.31,1,1,USA,327.04
Cat,Domestic Short Hair,30,5.38,1,1,USA,277.98
Cat,Domestic Short Hair,5,4.1,2,1,USA,479.23
Cat,Domestic Short Hair,21,4.96,1,1,USA,364.92
Cat,Domestic Short Hair,6,4.35,2,1,USA,424.15
Cat,Domestic Short Hair,11,3.89,1,1,USA,399.61
Cat,Domestic Short Hair,49,4.95,2,1,England,385.73
Cat,Domestic Short Hair,17,5.08,1,1,USA,397.04
Cat,Domestic Short Hair,2,3.84,2,1,USA,518.42
Cat,Domestic Short Hair,30,4.61,0,1,USA,282.93
Cat,Domestic Short Hair,36,3.75,1,1,USA,346.65
Cat,Domestic Short Hair,7,4.22,2,1,England,503.95
Cat,Domestic Short Hair,60,3.9,2,1,England,416.24
Cat,Domestic Short Hair,3,4.82,1,1,England,489.91
Cat,Domestic Short Hair,60,4.18,1,1,England,358.22
Cat,Domestic Short Hair,54,4.7,0,1,USA,285.87
Cat,Domestic Short Hair,16,5.04,1,1,England,362.76
Cat,Domestic Short Hair,12,4.48,1,1,USA,356.2
Cat,Domestic Short Hair,50,4.18,1,1,USA,292.15
Cat,Domestic Short Hair,3,5.04,0,1,USA,425.34
Cat,Domestic Short Hair,55,3.63,1,1,USA,286.55
Cat,Domestic Short Hair,19,5.26,2,1,England,431.98
Cat,Domestic Short Hair,35,4.71,1,1,USA,295.69
Cat,Domestic Short Hair,29,5.08,1,1,USA,348.17
Cat,Domestic Short Hair,50,4.95,1,1,USA,290.8
Cat,Domestic Short Hair,10,4.83,1,1,USA,421.86
Cat,Domestic Short Hair,28,4.18,1,1,England,370.87
Cat,Domestic Short Hair,54,4.4,1,1,England,361.53
Cat,Domestic Short Hair,5,5.08,0,0,England,411.93
Cat,Domestic Short Hair,41,5.04,1,1,England,352.01
Cat,Domestic Short Hair,45,5.24,1,1,England,341.38
Cat,Domestic Short Hair,14,5.15,0,0,England,320.45
Cat,Domestic Short Hair,32,4.44,1,1,USA,324.92
Cat,Domestic Short Hair,6,5.4,0,1,England,375.53
Cat,Domestic Short Hair,12,4.95,1,1,England,401.9
Cat,Domestic Short Hair,22,4.96,0,1,USA,289.54
Cat,Domestic Short Hair,28,4.23,1,0,England,330.11
Cat,Domestic Short Hair,8,4.49,0,1,England,355.03
Cat,Domestic Short Hair,49,5.11,0,0,England,251.03
Cat,Domestic Short Hair,23,4.27,1,1,England,393.26
Cat,Domestic Short Hair,59,4.37,2,1,USA,374.56
Cat,Domestic Short Hair,21,5.19,1,1,USA,320.08
Cat,Domestic Short Hair,57,5.03,0,1,USA,305.81
Cat,Domestic Short Hair,4,4.86,2,1,USA,493.42
Cat,Domestic Short Hair,21,4.73,2,1,USA,369.62
Cat,Domestic Short Hair,30,4.13,1,1,England,378.36
Cat,Domestic Short Hair,2,3.71,1,1,USA,457.57
Cat,Domestic Short Hair,42,4.96,2,1,USA,399.65
Cat,Domestic Short Hair,9,3.94,2,0,USA,420.79
Cat,Domestic Short Hair,51,4.04,1,1,England,330.82
Cat,Domestic Short Hair,12,4.02,1,1,USA,401.12
Cat,Domestic Short Hair,10,4.77,0,1,USA,382.67
Cat,Domestic Short Hair,26,3.71,0,1,USA,273.92
Cat,Domestic Short Hair,34,4.04,1,1,USA,281.01
Cat,Domestic Short Hair,4,3.7,1,1,England,506.06
Cat,Domestic Short Hair,18,4.5,0,1,England,371.59
Cat,Domestic Short Hair,13,4.0,2,1,England,464.32
Cat,Domestic Short Hair,15,4.92,0,1,USA,315.25
Cat,Domestic Short Hair,48,4.78,1,1,USA,313.73
Cat,Domestic Short Hair,55,3.75,2,1,USA,373.3
Cat,Domestic Short Hair,9,3.77,0,1,England,417.23
Cat,Domestic Short Hair,56,4.68,1,1,England,311.99
Cat,Domestic Short Hair,14,3.78,2,1,USA,395.82
Cat,Domestic Short Hair,32,4.05,0,1,England,325.22
Cat,Domestic Short Hair,25,4.08,1,1,USA,334.86
Cat,Domestic Short Hair,25,4.52,1,1,USA,308.11
Cat,Domestic Short Hair,8,3.84,2,1,USA,424.98
Cat,Domestic Short Hair,6,5.3,1,1,England,395.75
Cat,Domestic Short Hair,10,3.94,1,0,USA,343.48
Cat,Domestic Short Hair,32,3.82,2,1,England,421.88
Cat,Domestic Short Hair,36,3.87,1,1,USA,319.0
Cat,Domestic Short Hair,60,3.96,1,1,USA,349.59
Cat,Domestic Short Hair,21,5.18,0,1,USA,347.28
Cat,Domestic Short Hair,9,4.4,1,1,England,395.75
Cat,Domestic Short Hair,25,4.1,1,0,England,310.73
Cat,Domestic Short Hair,16,3.98,2,1,England,449.78
Cat,Domestic Short Hair,47,5.36,1,0,USA,318.76
Cat,Domestic Short Hair,52,4.63,1,0,USA,249.36
Cat,Domestic Short Hair,44,5.18,2,1,USA,361.46
Cat,Domestic Short Hair,16,4.93,0,1,USA,320.03
Cat,Domestic Short Hair,22,4.84,2,1,USA,375.09
Cat,Domestic Short Hair,8,4.58,0,1,USA,357.98
Cat,Domestic Short Hair,19,5.03,2,1,England,449.98
Cat,Domestic Short Hair,43,4.87,1,1,England,338.77
Cat,Domestic Short Hair,11,4.75,1,1,England,381.53
Cat,Domestic Short Hair,14,4.83,1,1,USA,395.37
Cat,Domestic Short Hair,35,3.77,0,1,England,324.46
Cat,Domestic Short Hair,40,5.34,0,1,USA,272.76
Cat,Domestic Short Hair,23,4.88,1,0,USA,346.56
Cat,Domestic Short Hair,6,3.77,1,1,USA,392.32
Cat,Domestic Short Hair,9,4.81,2,1,USA,404.53
Cat,Domestic Short Hair,41,4.79,2,1,England,390.32
Cat,Domestic Short Hair,3,5.17,0,1,England,420.86
Cat,Domestic Short Hair,11,3.65,1,0,England,373.61
Cat,Domestic Short Hair,12,5.38,1,1,England,396.31
Cat,Domestic Short Hair,6,4.62,2,1,England,433.08
Cat,Domestic Short Hair,47,4.09,1,1,England,326.77
Cat,Domestic Short Hair,34,5.25,1,0,England,344.37
Cat,Domestic Short Hair,16,4.08,0,1,England,350.74
Cat,Domestic Short Hair,59,4.58,1,1,USA,342.12
Cat,Domestic Short Hair,5,4.28,2,1,USA,538.23
Cat,Domestic Short Hair,44,3.9,1,1,England,358.37
Cat,Domestic Short Hair,11,4.92,1,1,USA,431.31
Cat,Domestic Short Hair,8,3.83,1,1,England,388.34
Cat,Domestic Short Hair,2,3.67,0,1,England,481.29
Cat,Domestic Short Hair,13,4.52,2,1,USA,368.89
Cat,Domestic Short Hair,10,5.26,1,1,USA,368.1
Cat,Domestic Short Hair,11,4.61,1,1,England,424.15
Cat,Domestic Short Hair,57,3.66,2,0,England,396.96
Cat,Domestic Short Hair,3,3.63,2,1,USA,510.63
Cat,Domestic Short Hair,10,5.08,0,0,USA,285.52
Cat,Domestic Short Hair,2,4.29,1,1,England,529.12
Cat,Domestic Short Hair,9,4.74,1,0,England,356.42
Cat,Domestic Short Hair,7,3.76,2,1,England,498.16
Cat,Domestic Short Hair,11,4.03,1,0,England,416.71
Cat,Domestic Short Hair,23,5.03,1,1,USA,352.79
Cat,Domestic Short Hair,31,3.9,0,1,England,304.68
Cat,Domestic Short Hair,48,4.88,2,1,England,418.9
Cat,Domestic Short Hair,46,4.96,1,1,USA,271.93
Cat,Domestic Short Hair,6,5.08,1,0,England,391.41
Cat,Domestic Short Hair,24,4.61,2,1,England,358.29
Cat,Domestic Short Hair,48,4.05,0,1,USA,291.84
Cat,Domestic Short Hair,5,4.73,1,1,USA,484.4
Cat,Domestic Short Hair,58,4.25,1,1,England,325.95
Cat,Domestic Short Hair,5,4.62,0,1,England,418.56
Cat,Domestic Short Hair,54,4.74,1,1,England,374.82
Cat,Domestic Short Hair,15,4.43,1,1,England,404.91
Cat,Domestic Short Hair,17,4.62,2,1,England,432.16
Cat,Domestic Short Hair,8,4.59,2,1,USA,408.6
Cat,Domestic Short Hair,28,4.01,1,1,England,310.13
Cat,Domestic Short Hair,3,3.94,0,1,England,418.32
Cat,Domestic Short Hair,8,4.09,1,1,USA,413.54
Cat,Domestic Short Hair,3,4.99,2,1,USA,475.52
Cat,Domestic Short Hair,18,4.35,1,0,England,389.63
Cat,Domestic Short Hair,23,4.39,1,1,USA,389.08
Cat,Domestic Short Hair,8,4.55,1,1,England,431.99
Cat,Domestic Short Hair,9,4.91,2,1,England,499.85
Cat,Domestic Short Hair,3,4.04,1,1,USA,482.11
Cat,Domestic Short Hair,14,5.19,1,1,USA,351.19
Cat,Domestic Short Hair,50,4.25,2,1,England,373.99
Cat,Domestic Short Hair,58,5.27,0,1,USA,282.89
Cat,Domestic Short Hair,23,4.1,1,1,England,406.96
Cat,Domestic Short Hair,15,3.81,2,1,USA,388.92
Cat,Domestic Short Hair,51,4.63,2,1,USA,342.98
Cat,Domestic Short Hair,7,5.09,2,1,England,485.17
Cat,Domestic Short Hair,3,4.28,2,1,USA,526.06
Cat,Domestic Short Hair,10,5.16,0,0,USA,342.47
Cat,Domestic Short Hair,20,4.19,1,1,England,369.93
Cat,Domestic Short Hair,26,4.73,1,1,USA,337.13
Cat,Domestic Short Hair,2,5.1,0,1,England,427.87
Cat,Domestic Short Hair,50,4.22,1,1,England,339.74
Cat,Domestic Short Hair,15,3.61,1,1,England,394.47
Cat,Domestic Short Hair,3,5.15,2,1,USA,491.4
Cat,Domestic Short Hair,10,4.64,1,1,USA,378.6
Cat,Domestic Short Hair,26,4.64,1,1,USA,357.45
Cat,Domestic Short Hair,49,3.83,2,1,USA,325.06
Cat,Domestic Short Hair,3,4.84,0,1,USA,444.74
Cat,Domestic Short Hair,34,5.11,1,0,England,278.48
Cat,Domestic Short Hair,23,3.77,1,1,England,408.5
Cat,Domestic Short Hair,41,5.32,1,1,England,360.97
Cat,Domestic Short Hair,17,4.44,0,1,USA,303.83
Cat,Domestic Short Hair,2,3.89,1,1,USA,405.16
Cat,Domestic Short Hair,16,4.69,1,1,USA,387.57
Cat,Domestic Short Hair,54,4.73,1,1,England,317.67
Cat,Domestic Short Hair,4,5.14,1,1,USA,484.0
Cat,Domestic Short Hair,13,4.57,1,1,USA,362.8
Cat,Domestic Short Hair,29,4.52,2,1,USA,359.31
Cat,Domestic Short Hair,48,4.42,2,1,England,419.62
Cat,Domestic Short Hair,28,4.97,0,1,USA,315.37
Cat,Domestic Short Hair,12,3.65,1,1,England,407.28
Cat,Domestic Short Hair,56,4.2,2,0,England,366.02
Cat,Domestic Short Hair,5,5.35,1,1,England,469.98
Cat,Domestic Short Hair,4,3.93,1,1,England,473.9
Cat,Domestic Short Hair,10,4.8,2,1,England,467.64
Cat,Domestic Short Hair,27,4.95,0,1,USA,280.94
Cat,Domestic Short Hair,21,3.93,1,1,USA,365.03
Cat,Domestic Short Hair,7,4.31,0,1,England,428.95
Cat,Domestic Short Hair,6,3.63,1,0,USA,331.29
Cat,Domestic Short Hair,22,5.04,1,1,England,348.23
Cat,Domestic Short Hair,7,4.69,1,1,England,455.66
Cat,Domestic Short Hair,17,4.36,1,1,USA,321.84
Cat,Domestic Short Hair,18,3.68,1,0,England,328.58
Cat,Domestic Short Hair,57,3.89,2,1,England,411.66
Cat,Domestic Short Hair,47,4.77,1,1,England,316.8
Cat,Domestic Short Hair,13,3.74,2,1,England,394.06
Cat,Domestic Short Hair,16,3.61,2,0,USA,408.57
